FECHA,HORA,UBICACION,COORDENADAS
2023-11-05,21:08:00,JOSE OVALLE AV HECTOR CABALLERO   CAMPESTRE CTM APODACA NL    https   maps app goo gl pj4ER1J5Pn39iTYVA,
2023-11-05,21:15:00,AV DE LOS EBANOS 810   ARBOLEDAS DEL VIRREY APODACA NL     https   maps app goo gl dAZKLG2S9rmonNNK9,
2023-11-05,22:03:00,BLVD CARLOS SALINAS DE GORTARI VALLE ALTO colonia   VALLE DEL MEZQUITAL APODACA NL,
2023-11-05,22:04:00,HELIOS 253   colonia   SAN MIGUEL GOLONDRINAS 3 APODACA NL,
2023-11-05,22:10:00,WAGNER 138  Y LUIS PASTEUR COLONIA   LOS ROBLES APODACA NL,
2023-11-05,22:49:00,BUGAMBILIAS ORQUIDEAS MAGNOLIAS 2 APODACA NL https   maps app goo gl o4pxRj2fyhNyUCJo6,
2023-11-05,22:55:00,AV HECTOR CABALLERO 727    NORIA NORTE FOM 39 APODACA NL       https   maps app goo gl nuXXXEY6H7nCuarSA,
2023-11-05,23:07:00,ETZATLAN 114  NORIA NORTE FOM 39 APODACA NL https   maps app goo gl czDVicYDQgMY5cPn7,
2023-11-05,23:21:00,BLVD JESUS DIONISIO GONZALEZ ANT CAM A SANTO DOM PANTEON JARDIN DE LOS ANGELES APODACA NL https   maps app goo gl DpeXufha8v2UdAZA7,
2023-11-06,00:25:00,PERSEA 803         EBANOS NORTE 4 APODACA NL https   maps app goo gl NfdsZakMXzmWA9TS7,
2023-11-06,01:06:00,N 17 AV E SEXTA    METROPLEX 2 APODACA NL   https   maps app goo gl P12a12fJ2KFWE8ex9,
2023-11-06,01:15:00,EGIPTO 235       LOMAS DEL PEDREGAL APODACA NL   https   maps app goo gl U4yeEe7az556yjpX9,
2023-11-06,01:20:00,MISION SANTANDER 217    MISION SAN PABLO 1 APODACA NL      https   maps app goo gl nXv7otZE9sdRUjXD8,
2023-11-06,02:59:00,PERLA 241 JOYAS DEL PEDREGAL APODACA NL   https   maps app goo gl Xjsj4at8KkHbPMU88,
2023-11-06,06:53:00,SANTA FATIMA 104      SANTA MONICA APODACA NL          https   maps app goo gl kH86tWih9UCHUAf69,
2023-11-06,07:35:00,PARA EL APOYO,
2023-11-06,07:39:00,A LA IZQUIERDA A GRIS AL LADO DE CASA CON ALBERCA IMPLICADO USUARIO ES HIJO FEMENINA DE 70 AÑOS DIABTEICA HIPERTENSA USUARIO MENCIONA HACE 15 MINUTOS ESTABA EN LINEA CON ELLA LE COMENTO QUE SENTIA MAL ESTA SOLA EN LA CASA REFIERE DURANTE LLAMDA SE DESMAYO Y NO LE CONTESTA USUARIO ESTA EN SU TRABAJO YA LE MARCO A UNA VECINA EN CONFIRMA ESTA DESMAYADA E INCONSCIENTE,
2023-11-06,09:38:00,PUEBLO NUEVO 1 APODACA NL,
2023-11-06,14:30:00,CIUDAD NATURA APODACA NL,
2023-11-06,14:43:00,FRESNOS 4 APODACA NL,
2023-11-06,19:10:00,CERRADA PROVIDENCIA APODACA NL,
2023-11-06,19:13:00,SANTA ROSA APODACA NL,
2023-11-06,19:29:00,JARDINES DE MONTERREY 3 APODACA NL,
2023-11-06,19:49:00,EX HACIENDA SANTA ROSA APODACA NL,
2023-11-06,22:20:00,KALOS,
2023-11-06,22:51:00,ARBOLEDAS DE SANTA ROSA 1 APODACA NL,
2023-11-06,23:37:00,BALCONES DEL NORTE 3 APODACA NL,
2023-11-06,23:54:00,PRADOS DE SANTA ROSA APODACA NL,
2023-11-06,23:59:00,BOSQUE DE AGUA APODACA NL,
2023-11-07,00:47:00,REAL DE APODACA APODACA NL,
2023-11-07,01:28:00,MODERNO APODACA  EN BARANDILLA,
2023-11-07,01:53:00,NUEVO AMANECER 1 APODACA NL,
2023-11-07,04:20:00,FUTURO APODACA APODACA NL,
2023-11-07,04:22:00,DREAM LAGOONS APODACA NL,
2023-11-07,05:54:00,MIRADOR DE HUINALA APODACA NL,
2023-11-07,07:34:00,AV ROGELIO GONZALEZ AV MIGUEL ALEMAN  CPOLONAI PARQUE INDUSTRIAL STIVA AEROPUERTO APODACA NL https   www google com maps q 25 789068  100 144884 z 18,
2023-11-07,07:44:00,BELICE NICARAGUA  COLONIA VIVIENDA DIGNA APODACA NL	 https   www google com maps q 25 783517  100 163566 z 18,
2023-11-07,09:32:00,CTO DE LAS FINCAS 486    EX HACIENDA SANTA ROSA APODACA NL  	 https   maps app goo gl jGWJ7UVxM51Fj6Nq5,
2023-11-07,09:51:00,AV METROPLEX AV ANDROMEDA  COLONIA	METROPLEX 1 APODACA NL,
2023-11-07,11:32:00,NORUEGA 505 Y PORTUGAL  COLONA  NUEVO AMANECER 2 APODACA NL,
2023-11-07,12:10:00,AV SANTA ROSA BLVD JESUS DIONISIO GONZALEZ    COLONIA  BALCONES DE SANTA ROSA APODACA NL  AFUERA DEL OXXO,
2023-11-07,12:17:00,RIO BERMEJO 821 y RIO ACONCAGUA   COLONIA  PUEBLO NUEVO 5 APODACA NL,
2023-11-07,13:04:00,MORELOS SUR LAT AV MIGUEL ALEMAN	   COLONIA  CENTRO DE APODACA APODACA NL,
2023-11-07,13:06:00,SAN ANDRES AV ESTELARIS   COLONIA  VALLE DE SAN ANDRES 1 APODACA NL,
2023-11-07,13:29:00,ELIAS FLORES SUR GARZA GARCIA OTE  AREA DEL C4    COLONIA  FUTURO APODACA APODACA NL,
2023-11-07,14:10:00,SAN JORGE 410 Y SAN CRISTOBAL  COLONIA SAN BENITO APODACA NL,
2023-11-07,15:04:00,MADRESELVA 746 y ALOE   COLONIA  HACIENDA LAS MARGARITAS 8 APODACA NL,
2023-11-07,15:45:00,N 5 440 Y E CUARTA   COLONIA  METROPLEX 1 APODACA NL,
2023-11-07,17:05:00,BERGANTINOS 734 Y NOYA   COLONIA  RINCON DE GALICIA 1 APODACA NL,
2023-11-07,17:40:00,FELIPE ANGELES NACIONES UNIDAS   COLONIA  PASEO FUNDADORES APODACA NL,
2023-11-07,18:01:00,AV SUIZOS 101  Y HELIOS   COLONIA  LOMAS DE HUINALA 1,
2023-11-07,18:03:00,GUERRERO 527 y AGUASCALIENTES   COLONIA  BENITO JUAREZ APODACA NL,
2023-11-07,18:47:00,SAN AGUSTIN 102 Y SAN ANDRES  COLONIA    COLONIA  VALLE DE SAN ANDRES 3 APODACA NL,
2023-11-07,19:01:00,ORQUIDEA 404 Y AV LAS PALMAS   COLONIA  VALLE DE LAS PALMAS 4 APODACA NL,
2023-11-08,07:17:00,PRADERAS 1 APODACA NL,
2023-11-08,07:59:00,METROPLEX 1 APODACA NL,
2023-11-08,09:01:00,NOVA APODACA APODACA NL,
2023-11-08,09:39:00,ARBADO SEC MONARCA APODACA NL,
2023-11-08,09:49:00,ARTEMIO TREVINO APODACA NL,
2023-11-08,10:38:00,CENTRO DE APODACA APODACA NL,
2023-11-08,13:05:00,ASTURIAS APODACA NL,
2023-11-08,13:33:00,NORIA NORTE FOM 39 APODACA NL,
2023-11-08,15:16:00,LOS PINOS 1 APODACA NL,
2023-11-08,15:25:00,SANTA ROSA APODACA NL,
2023-11-08,16:14:00,PRADOS DE SANTA ROSA APODACA NL,
2023-11-08,16:49:00,ENRAMADA 1 APODACA NL,
2023-11-08,17:13:00,PROLOGIS PARK DE APODACA APODACA NL,
2023-11-08,17:45:00,PRADOS DE SANTA ROSA APODACA NL,
2023-11-08,18:02:00,MUJERES ILUSTRES FOM 4 APODACA NL,
2023-11-08,18:42:00,CENTRO DE APODACA APODACA NL,
2023-11-08,18:59:00,PUEBLO NUEVO 4 APODACA NL,
2023-11-08,19:51:00,FRANCISCO NARANJO DE LA GARZA 215 Y    COLONIA  REFORMA 1 APODACA NL,
2023-11-08,19:56:00,REFORMA CARR SAN MIGUEL HUINALA PORFIRIO DIAZ  PORFIRIO DIAZ  279   COLONIA  HUINALA APODACA NL,
2023-11-08,20:03:00,CESAREO SEPULVEDA 209 Y PRIV FRANCISCO GARCIA   COLONIA  LA ENCARNACION APODACA NL,
2023-11-08,20:05:00,ROTONDA HACIENDA EL CAMPANARIO 442 Y FELIX GALVAN   COLONIA  HACIENDA EL CAMPANARIO APODACA NL,
2023-11-08,21:09:00,TECATITLAN 125 Y MONTERREY   COLONIA  NORIA NORTE FOM 39 APODACA NL,
2023-11-08,21:25:00,PALMA NOGAL PALMA 327   COLONIA  ENRAMADA 1 APODACA NL,
2023-11-08,21:39:00,JOSE ISABEL ROBLES 121 Y SEVERIANO CISNEROS   COLONIA  MOISES SAENZ APODACA NL,
2023-11-08,21:54:00,PRIV LAS PALMAS DEL PARQUE  PRIV LAS PALMAS 119   COLONIA  PRIVADAS DEL PARQUE APODACA NL,
2023-11-08,22:13:00,AV HACIENDA EL CAMPANARIO 442   COLONIA  HACIENDA EL CAMPANARIO APODACA NL,
2023-11-08,23:29:00,AV HACIENDA EL CAMPANARIO 442   COLONIA  HACIENDA EL CAMPANARIO APODACA NL,
2023-11-09,01:58:00,ELIAS FLORES Y GARZA GARCIA 	   COLONIA   MODERNO APODACA,
2023-11-09,02:16:00,CONSTITUYENTES DE 1857 203   COLONIA   REFORMA 2 APODACA NL,
2023-11-09,03:28:00,AV ORQUIDEA AV GIRASOL   COLONIA  HACIENDA LAS MARGARITAS,
2023-11-09,06:12:00,JARDINES DE LA LUNA 244  Y JARDINES DE LA PRIMAVERA   COLONIA  JARDINES DE MONTERREY 3 APODACA NL,
2023-11-09,07:45:00,PARA VALORIZACION,
2023-11-09,09:00:00,SAN BENITO APODACA NL,
2023-11-09,09:20:00,ASTURIAS APODACA NL,
2023-11-09,15:05:00,ENRAMADA 3 APODACA NL,
2023-11-09,17:31:00,BALCONES DE HUINALA,
2023-11-09,19:09:00,Y REQUIERE APOYO DE MIA PARA TRASLADO,
2023-11-09,19:26:00,MUNICIPIO DE APODACA APODACA NL,
2023-11-09,19:37:00,CAPELLANIA RESIDENCIAL APODACA NL,
2023-11-09,19:54:00,PARQUE INDUSTRIAL EL MILAGRO APODACA NL,
2023-11-09,19:59:00,CAPELLANIA RESIDENCIAL APODACA NL,
2023-11-09,21:06:00,PASEOS DE SANTA ROSA 1 APODACA NL,
2023-11-09,21:38:00,ALBERTA ESCAMILLA APODACA NL,
2023-11-09,21:44:00,PRADERAS 1 APODACA NL,
2023-11-09,21:46:00,METROPLEX 2 APODACA NL,
2023-11-09,22:19:00,PASEO DE LAS FLORES 2 APODACA NL,
2023-11-09,22:38:00,EBANOS 4 APODACA NL,
2023-11-09,22:40:00,FRESNOS 4 APODACA NL,
2023-11-09,22:57:00,PORTAL DE SANTA ROSA 2 APODACA NL,
2023-11-10,03:11:00,PORTAL DE ANAHUAC APODACA NL,
2023-11-10,04:29:00,FRENTE A NEXUS RUMBO A EL AEROPUERTO,
2023-11-10,04:47:00,VILLAS DE SAN CARLOS 2 APODACA NL,
2023-11-10,05:36:00,PARQUE INDUSTRIAL OMOLAP APODACA NL,
2023-11-10,06:00:00,MUNICIPIO DE APODACA APODACA NL,
2023-11-10,07:07:00,DEL GIRASOL 745   COLONIA  FRESNOS 1 APODACA NL,
2023-11-10,08:39:00,AV DE LA CONCORDIA SORRENTO   COLONIA  MOLINOS DE SAN FRANCISCO APODACA NL,
2023-11-10,08:56:00,RIO NILO 413 Y AV FUNDADORES   COLONIA  MISION DE HUINALA 2 APODACA NL,
2023-11-10,09:07:00,CARR APODACA JUAREZ CRUZA CON SAN JAVIER   COLONIA  MISION SAN PABLO 1 APODACA NL,
2023-11-10,09:43:00,PORFIRIO DIAZ NTE 135ª Y PORFIRIO DIAZ NTE   COLONIA  CENTRO DE APODACA APODACA NL,
2023-11-10,09:44:00,AV DE LA CONCORDIA BLVD SAN FRANCISCO   COLONIA  CENTRO DE APODACA APODACA NL,
2023-11-10,09:53:00,ARTURO ROMO 123 y RAUL CABALLERO   COLONIA  ALBERTA ESCAMILLA APODACA NL,
2023-11-10,10:46:00,AV DE LA CONCORDIA MAPLE   COLONIA  EBANOS,
2023-11-10,11:42:00,CASIOPEA 442   COLONIA   COSMOPOLIS APODACA NL,
2023-11-10,12:04:00,HACIENDA LAS PALMAS 127 Y HACIENDA JACARANDAS    COLONIA  LOS PINOS 3 APODACA NL,
2023-11-10,13:21:00,ABEDUL 151 y FRESNO	   COLONIA  ENRAMADA 3 APODACA NL,
2023-11-10,14:04:00,LAUREL 701 Y CAM REAL MEZQUITAL SANTA ROSA   COLONIA  EBANOS 5 APODACA NL,
2023-11-10,15:37:00,GARBANZO 513 Y MIXCOAC   COLONIA  MIXCOAC APODACA NL,
2023-11-10,16:15:00,AZARINA 639 Y AMATISTA   COLONIA JOYAS DEL PEDREGAL APODACA NL,
2023-11-10,17:13:00,CARR A MIGUEL ALEMAN F 54 KM 14 818    COLONIA MUNICIPIO DE APODACA APODACA NL,
2023-11-10,17:48:00,MIXCOAC 120 Y AV ACAPULCO   COLONIA MIXCOAC APODACA NL,
2023-11-10,17:58:00,RIO POTOMAC 109 Y RIO BALSAS COLONIA PUEBLO NUEVO 3 APODACA NL,
2023-11-10,18:28:00,RIO PANUCO 204 Y  PRIV RIO SAN LORENZO    COLONIA PUEBLO NUEVO 2 APODACA NL,
2023-11-10,19:52:00,COMO REFERENCIA CONCRETO  TECNICOS  PARA VALORAR A UNA PERSONA  Se editó este mensaje,
2023-11-10,21:41:00,FIDEL VELASQUEZ  121 JESUS YUREN COL  ALBERTA ESCAMILLA,
2023-11-10,23:43:00,L 2 APODACA NL,
2023-11-11,06:39:00,PARA VALORIACION DE UNA PERSONA,
2023-11-11,08:29:00,LOMAS DEL PEDREGAL APODACA NL,
2023-11-11,10:25:00,MISION REAL 4 APODACA NL,
2023-11-11,11:48:00,FUTURO APODACA APODACA NL,
2023-11-11,12:34:00,MISION REAL 1 APODACA NL,
2023-11-11,13:32:00,SAN MIGUEL GOLONDRINAS 3 APODACA NL,
2023-11-11,13:39:00,PASEOS DE SANTA ROSA 3 APODACA NL,
2023-11-11,14:30:00,PORTAL DE SANTA ROSA 3 APODACA NL,
2023-11-11,14:41:00,EL MEZQUITAL APODACA NL,
2023-11-11,15:30:00,CERRADAS DE CONCORDIA APODACA NL,
2023-11-11,16:13:00,VILLAS DE SANTA ROSA APODACA NL,
2023-11-11,18:21:00,SAN ANDRES APODACA NL,
2023-11-11,18:37:00,LOMAS DEL PEDREGAL APODACA NL,
2023-11-11,18:41:00,LOS AMARANTOS APODACA NL,
2023-11-11,19:00:00,FRESNOS 4 APODACA NL,
2023-11-11,19:14:00,MISION SANTA ANITA 158 Y MISION DE SAN FRANCISCO   COLONIA MISION DE HUINALA 2 APODACA NL,
2023-11-11,19:15:00,AV MISION SAN PABLO MISION PRAGA   COLONIA MISION SAN PABLO 1 APODACA NL,
2023-11-11,19:16:00,JARDINES DEL DESIERTO 425 Y JARDINES DEL PINO   COLONIA BALCONES DEL NORTE 3 APODACA NL,
2023-11-11,19:17:00,RIO COATZACOALCOS 711  Y RIO LA PAZ   COLONIA PUEBLO NUEVO 5 APODACA NL,
2023-11-11,19:32:00,AV ORQUIDEA AV HACIENDA LAS MARGARITAS   COLONIAHACIENDA LAS MARGARITAS 10 APODACA NL,
2023-11-11,19:32:00,RIO COATZACOALCOS 711  Y RIO LA PAZ   COLONIA PUEBLO NUEVO 5 APODACA NL,
2023-11-11,19:50:00,JARDINES DEL DESIERTO 425 Y JARDINES DEL PINO   COLONIA BALCONES DEL NORTE 3 APODACA NL,
2023-11-11,21:50:00,PORTAL ALMEIRA 426 y AV PORTAL DEL VALLE   COLONIA PORTAL DEL VALLE APODACA NL,
2023-11-11,22:51:00,MORELOS SUR LAT AV MIGUEL ALEMAN   COLONIA  CENTRO DE APODACA APODACA NL,
2023-11-11,23:20:00,PASEO VIRREY DE ACUNA BLVD HUMBERTO RAMOS LOZANO   COLONIA  RINCONADA COLONIAL URBANO 9 APODACA NL,
2023-11-12,01:12:00,CARR HUINALA DULCES NOMBRES 0 AV SAN BENITO   COLONIA  SAN BENITO APODACA NL,
2023-11-12,01:23:00,RIO GRIJALVA RIO BRAVO   COLONIA  PUEBLO NUEVO 1 APODACA NL,
2023-11-12,01:34:00,BRASIL AV ALAMO   COLONIA  EBANOS NORTE 5 APODACA NL,
2023-11-12,01:56:00,RIO COATZACOALCOS 711	 Y RIO LA PAZ   COLONIA   PUEBLO NUEVO 5 APODACA NL,
2023-11-12,02:26:00,VILLA PAMPLONA  354  VILLA CORUNA    COLONIA  VILLAS DE SAN CARLOS 2 APODACA NL,
2023-11-12,05:32:00,RHODESIA DEL NORTE CARR SAN MIGUEL HUINAL   COLONIA  JOYAS DEL PEDREGAL APODACA NL,
2023-11-12,06:51:00,PORTAL ARAGON 228 Y  PORTAL VALENCIA   COLONIA PORTAL DEL VALLE APODACA NL,
2023-11-12,09:02:00,PRADOS DE LA CIENEGUITA APODACA NL,
2023-11-12,14:11:00,SOLICITA APOPYO MEDICO,
2023-11-12,15:17:00,MATEO ALMANZA 107  EUGENIO A  BENAVIDES COL  MOISES SAENZ,
2023-11-12,19:08:00,PUEBLO NUEVO 5 APODACA NL,
2023-11-12,19:24:00,PASEOS DE SANTA ROSA 1 APODACA NL,
2023-11-12,21:23:00,MUJERES ILUSTRES FOM 4 APODACA NL,
2023-11-12,21:54:00,RESIDENCIAL APODACA 1 APODACA NL,
2023-11-12,22:09:00,PUEBLO NUEVO 4 APODACA NL,
2023-11-12,23:11:00,PARQUE INDUSTRIAL MONTERREY APODACA NL,
2023-11-13,00:27:00,PARAJE SANTA ROSA SEC NORTE APODACA NL,
2023-11-13,00:35:00,CENTRO DE APODACA APODACA NL,
2023-11-13,01:07:00,HACIENDA LAS MARGARITAS 4 APODACA NL,
2023-11-13,02:12:00,ENRAMADA 5 APODACA NL,
2023-11-13,04:15:00,LOS TREBOLES APODACA NL,
2023-11-13,04:16:00,ARBOLEDAS DEL MEZQUITAL APODACA NL,
2023-11-13,04:25:00,PUEBLO NUEVO 5 APODACA NL,
2023-11-13,05:57:00,MIRASOL RESIDENCIAL APODACA NL,
2023-11-13,05:59:00,CENTRO DE APODACA APODACA NL,
2023-11-13,06:28:00,METROPLEX 1 APODACA NL,
2023-11-13,06:49:00,CARR A AGUA FRIA E 186 KM 1 255  EMPRESA PANBICH MEXICO MANOFACURA,
2023-11-13,08:11:00,BRASIL 3007 Y PERU   COLONIA  VIVIENDA DIGNA APODACA NL,
2023-11-13,08:45:00,COREANOS 127 y LIBANESES   COLONIA  ROBERTO ESPINOZA APODACA NL,
2023-11-13,09:09:00,N 7 429   E SEGUNDA   COLONIA  METROPLEX 1 APODACA NL,
2023-11-13,09:22:00,JORDANIA 546 y NICARAGUA   COLONIA  PRADOS DE LA CIENEGUITA APODACA NL,
2023-11-13,09:22:00,RIO COATZACOALCOS 711   RIO LA PAZ   COLONIA  PUEBLO NUEVO 5 APODACA NL,
2023-11-13,10:02:00,AV MIGUEL ALEMAN BLVD JULIAN TREVINO ELIZONDO   COLONIA  MUNICIPIO DE APODACA APODACA NL,
2023-11-13,10:42:00,CAM REAL MEZQUITAL SANTA ROSA AV DE LA CONCORDIA   COLONIA  MUNICIPIO DE APODACA APODACA NL,
2023-11-13,11:20:00,BARCELONA 639   AV ATENAS   COLONIA  VALLE DE APODACA 1 APODACA NL,
2023-11-13,13:24:00,VILLA SEGOVIA 168   VILLAS DE SAN CARLOS 1 APODACA NL	   COLONIA  VILLAS DE SAN CARLOS 1 APODACA NL,
2023-11-13,13:54:00,RIO COATZACOALCOS  711  RIO ACONCAGUA    COLONIA  PUEBLO NUEVO 5 APODACA NL,
2023-11-13,14:01:00,SANTA ALICIA 304 Y  AV GIRASOL   COLONIA  FUENTES DE SANTA LUCIA APODACA NL,
2023-11-13,14:27:00,RIO GRIJALVA 122  Y AV RIO PILON   COLONIA  PUEBLO NUEVO 1 APODACA NL,
2023-11-13,14:56:00,RIO SAN FRANCISCO RIO AGUARICO    COLONIA  PUEBLO NUEVO 4,
2023-11-13,15:08:00,AV SUIZOS 240 GUATEMALTECOS  afuera de la carniceria jc    COLONIA  ROBERTO ESPINOZA APODACA NL,
2023-11-13,15:49:00,ACATLAN 121 Y COCULA   COLONIA  NORIA NORTE FOM 39 APODACA NL,
2023-11-13,16:30:00,SAUDITA 317 Y SUDAN   COLONIA  LOMAS DEL PEDREGAL APODACA NL,
2023-11-13,17:15:00,RIO COATZACOALCOS 711 Y RIO LA PAZ   COLONIA  PUEBLO NUEVO 5 APODACA NL,
2023-11-13,17:37:00,AV DE LA CONCORDIA NAPOLES   COLONIA  MONETTA APODACA NL,
2023-11-13,17:58:00,AV DE LA CONCORDIA 800 y MAPLE  soriana Apodaca    COLONIA  MUNICIPIO DE APODACA APODACA NL,
2023-11-13,18:29:00,CARR APODACA JUAREZ RIO ORINOCO   COLONIA  PUEBLO NUEVO 4 APODACA NL,
2023-11-13,18:55:00,GERARDO MURILLO 352 Y SALVADOR NOVO   COLONIA,
2023-11-13,18:58:00,MISION DE SAN PATRICIO 136 Y EJERCITO INSURGENTE   COLONIA  MISION DE SAN PATRICIO APODACA NL,
2023-11-13,19:59:00,POR LO QUE SOLICITAN LA PRESENCIA DE UNIDAD MEDICA PARA SU VALORIZACION,
2023-11-13,23:12:00,MISION DE LOS OLIVOS 1 APODACA NL,
2023-11-14,10:37:00,EBANOS NORTE 3 APODACA NL,
2023-11-14,11:24:00,HACIENDA LOS ENCINOS APODACA NL,
2023-11-14,11:42:00,HACIENDA LAS MARGARITAS 8 APODACA NL,
2023-11-14,11:52:00,PUEBLO NUEVO 1 APODACA NL,
2023-11-14,13:36:00,PASEO DE LAS FUENTES APODACA NL,
2023-11-14,14:09:00,HACIENDA LAS MARGARITAS 3 APODACA NL,
2023-11-14,15:33:00,CIUDAD NATURA APODACA NL,
2023-11-14,16:36:00,PUEBLO NUEVO 5 APODACA NL,
2023-11-14,17:00:00,PUEBLO NUEVO 3 APODACA NL,
2023-11-14,17:06:00,PUEBLO NUEVO 1 APODACA NL,
2023-11-14,17:31:00,RINCONADA COLONIAL URBANO 4 APODACA NL,
2023-11-14,18:21:00,HACIENDA LAS MARGARITAS 1 APODACA NL,
2023-11-14,18:24:00,ANTIGUA SANTA ROSA APODACA NL,
2023-11-14,19:57:00,PARQUE EL CHICO 605 y RUGO   COLONIA  BALCONES DEL MEZQUITAL APODACA NL,
2023-11-14,20:37:00,VIA MODENA OTE VIA FLORENCIA    COLONIA  MODENA APODACA NL,
2023-11-14,20:57:00,IGNACIO ALLENDE AV INSURGENTES   COLONIA INSURGENTES APODACA NL,
2023-11-14,21:10:00,rIO NOGALES 704 y RIO LA PAZ   COLONIA  PUEBLO NUEVO,
2023-11-14,21:28:00,PORTAL DE ALBACETE 436   CAM AL AEROPUERTO   COLONIA  PORTAL DE HUINALA APODACA NL,
2023-11-14,21:49:00,AV MISION SAN PABLO CAM A SAN JAVIER   COLONIA MUNICIPIO DE APODACA APODACA NL,
2023-11-14,21:50:00,PEMEX 513 Y CERVECERIA   COLONIA  NUEVO MEZQUITAL APODACA NL,
2023-11-14,21:51:00,CARR AL AEROPUERTO AV MIGUEL ALEMAN   COLONIA  PARQUE INDUSTRIAL STIVA AEROPUERTO,
2023-11-14,21:57:00,PERU 203 Y RUMANIA   COLONIA  NUEVO AMANECER 2 APODACA NL,
2023-11-14,22:29:00,CARR AL AEROPUERTO AV MIGUEL ALEMAN   COLONIA  PARQUE INDUSTRIAL STIVA AEROPUERTO,
2023-11-14,23:55:00,CARR SAN MIGUEL HUINALA SANTA MONICA   FARMACIA SIMILAR    COLONIA  SANTA MONICA APODACA NL,
2023-11-15,01:53:00,CTO DE FUEGO ORION  CASA DE COLOR BLANCO CON LADRILLO    COLONIA  CIUDAD NATURA APODACA NL,
2023-11-15,02:05:00,UMBRIEL 112 Y MARTE   COLONIA COSMOPOLIS APODACA NL,
2023-11-15,02:54:00,CERRO LA MARTA 9141 Y CERRO DE LA BUFA       COLONIA  MIRADOR DE APODACA APODACA NL,
2023-11-15,03:29:00,JIMENEZ 100 Y ALLENDE   COLONIA  SEBASTIAN ELIZONDO 1,
2023-11-15,04:47:00,N 3 438 Y  E CUARTA   COLONIA  METROPLEX 1 APODACA NL,
2023-11-15,07:30:00,EBANOS 4 APODACA NL,
2023-11-15,07:35:00,LOS ROBLES APODACA NL,
2023-11-15,07:39:00,COSMOPOLIS 8 APODACA NL,
2023-11-15,12:10:00,ESTA RESPIRANDO NO CONOCEN A LA PERSONA,
2023-11-15,14:37:00,MASCULINO CONSIENTE COMO REFERENCIA SOBRE EL PUENTE,
2023-11-15,19:45:00,ARBADO SEC MONARCA APODACA NL,
2023-11-15,20:39:00,CENTRO DE APODACA APODACA NL,
2023-11-15,20:50:00,COSMOPOLIS 8 APODACA NL,
2023-11-15,21:41:00,SAN ANDRES APODACA NL,
2023-11-15,22:17:00,REFORMA 2 APODACA NL,
2023-11-15,22:22:00,JARDINES DE MONTERREY 1 APODACA NL,
2023-11-15,22:35:00,VIEJO MEZQUITAL APODACA NL,
2023-11-15,22:51:00,RESIDENCIAL SAN FRANCISCO 1 APODACA NL,
2023-11-15,23:10:00,ACANTO 1 APODACA NL,
2023-11-15,23:29:00,HACIENDA LAS MARGARITAS 4 APODACA NL,
2023-11-16,00:09:00,EBANOS 3 APODACA NL,
2023-11-16,04:32:00,PASEO DE LAS FLORES 3 APODACA NL,
2023-11-16,06:23:00,SAN MIGUEL APODACA NL,
2023-11-16,07:39:00,IRLANDA LINEA DE MASAS  parroquia nuestra señora de la salud    COLONIA   NUEVA DEMOCRACIA APODACA NL,
2023-11-16,07:44:00,NARDO 551 Y  AV GIRASOL   COLONIA  HACIENDA LAS MARGARITAS 5 APODACA NL,
2023-11-16,08:34:00,ROMERAL TORREMOLINOS   TRABAJO TPT CACETA 4  https   maps app goo gl q9eZXqHs4SixcD958   COLONIA  ALMERIA APODACA NL,
2023-11-16,09:08:00,CTO DE LAS ESPUELAS CTO DE ESPADANA DE LAS ARCADAS  CTO DE LAS ESPUELAS 412     COLONIA  EX HACIENDA SANTA ROSA APODACA NL,
2023-11-16,09:31:00,AV RIO PILON RIO CONCHOS   COLONIA  PUEBLO NUEVO 1 APODACA NL,
2023-11-16,10:06:00,JESUS GONZALEZ ORTEGA 526 Y JOSE MARIA LAFRAGUA   COLONIA  CASAS REALES APODACA NL,
2023-11-16,10:40:00,ELIAS FLORES SUR GARZA GARCIA OTE   COLONIA  FUTURO APODACA APODACA NL,
2023-11-16,10:42:00,HOJAS 224 Y MAGIA https   www google com maps q 25 764989  100 148560 z 18   COLONIA  LOS TREBOLES APODACA NL,
2023-11-16,11:09:00,CHAPULTEPEC NTE 402  ELEUTERIO GONZALEZ OTE   COLONIA  SANTA ROSA 2 APODACA NL,
2023-11-16,12:05:00,CAM AL OJO DE AGUA ANT CAM A SANTO DOMINGO https   www google com maps q 25 774458  100 217243 z 18   COLONIA  FRACC RADICA APODACA NL,
2023-11-16,12:11:00,GNOMOS 330 Y TRITON   COLONIA  BOSQUES DEL SOL https   maps app goo gl iXRPrGcDmstEZzNcA,
2023-11-16,12:48:00,HACIENDA DE LAS FLORES 100 y  GUATEMALA   COLONIA  LOS PINOS 2 APODACA NL,
2023-11-16,12:52:00,PANAMENOS 421 Y NORUEGOS   COLONIA  ROBERTO ESPINOZA APODACA NL,
2023-11-16,13:55:00,POLACOS 134  y LIBANESES   COLONIA  ROBERTO ESPINOZA APODACA,
2023-11-16,14:07:00,N 29 451 y  AV E SEXTA    COLONIA  METROPLEX 2 APODACA NL,
2023-11-16,14:15:00,ELIAS FLORES SUR AV MIGUEL ALEMAN   COLONIA  MODERNO APODACA 1 APODACA NL,
2023-11-16,15:26:00,DEL ABEDUL 739 Y DEL CANELO   COLONIA   FRESNOS 4 APODACA NL,
